2.12143,1.95852,0
-0.0936276,2.02551,0
2.65225,1.4478,0
0.836798,2.02745,0
1.73371,-0.801246,0
-0.10931,2.6255,0
0.721014,1.74845,0
-0.0818033,0.307368,0
1.89193,-0.386225,0
0.999694,2.69076,0
1.69594,0.979366,0
1.74489,1.86293,0
0.14015,0.920542,0
2.4578,0.190276,0
-0.197053,0.8258,0
1.61897,1.13586,0
1.06628,1.08918,0
0.420715,-0.00176334,0
1.63285,2.91305,0
0.845496,1.10475,0
0.254168,0.988861,0
0.986415,0.764692,0
1.64348,1.66329,0
-0.285588,1.08762,0
1.74775,0.432166,0
1.33947,1.02631,0
1.36485,0.0390582,0
1.22073,1.03531,0
2.1205,0.126269,0
3.41802,2.08541,0
0.845116,1.2168,0
1.75472,1.90757,0
1.29263,2.28709,0
2.62604,3.1428,0
1.82309,3.22776,0
1.11176,0.578565,0
-0.373803,0.523548,0
2.15215,0.622431,0
1.60645,1.2114,0
1.25242,1.69201,0
0.134624,0.409928,0
1.42281,1.33606,0
0.398896,-1.86625,0
-0.0347004,2.19414,0
0.85508,0.586567,0
0.945452,1.86222,0
0.433681,-1.51997,0
3.15696,1.59589,0
0.487859,-0.572399,0
2.00424,2.86506,0
2.71365,0.0168907,0
0.536769,1.08911,0
0.649308,1.14582,0
0.99676,-0.620456,0
1.46154,1.04966,0
0.698707,2.17675,0
0.719258,1.70539,0
-0.237076,1.91513,0
2.40652,2.6123,0
1.21352,0.580913,0
2.02942,3.43315,0
2.24754,-1.1784,0
0.57671,1.15465,0
1.07424,0.124786,0
-0.506379,1.54471,0
1.79942,1.73401,0
1.7089,1.5269,0
0.191673,-0.0465521,0
2.03826,2.84129,0
0.177254,2.07143,0
0.980777,0.583248,0
1.15967,1.67406,0
0.637477,1.06919,0
2.80718,1.8102,0
1.11529,0.749839,0
0.25096,-0.171307,0
-0.0825071,1.2621,0
-0.26241,2.24759,0
2.38923,2.19713,0
1.3526,0.776539,0
0.953623,0.90389,0
0.122527,1.19907,0
2.32545,1.3494,0
2.33319,2.56931,0
1.43676,-0.361228,0
2.09852,3.02166,0
1.69578,0.394701,0
0.462417,1.53667,0
1.55487,0.598461,0
2.80777,2.19589,0
2.39139,1.1515,0
1.13846,1.70888,0
2.56493,0.00272298,0
1.09238,-0.861347,0
1.15703,3.68366,0
2.11411,0.0322744,0
0.403002,1.3449,0
1.62179,1.06718,0
0.915045,2.63542,0
0.450746,0.75793,0
1.93718,1.45316,0
-0.637752,1.13941,0
1.82751,0.577595,0
2.84315,1.93985,0
3.25493,0.45509,0
0.933838,2.70086,0
0.0611693,0.398305,0
1.47427,0.244732,0
-0.0569553,1.84639,0
1.22827,1.8998,0
1.23568,0.559934,0
1.54468,2.13203,0
-1.53067,0.728084,0
0.560889,3.14337,0
0.708805,1.01315,0
0.644723,2.20626,0
1.60253,-0.532482,0
0.420773,0.590973,0
1.59713,1.46558,0
2.22763,0.0423855,0
1.01907,1.90891,0
1.62097,-0.262552,0
0.284507,1.03782,0
1.31231,1.22626,0
3.30136,1.76473,0
1.02735,0.844933,0
1.0933,0.727532,0
1.12203,0.317616,0
1.23479,0.785196,0
0.698179,-0.197932,0
1.36247,0.497857,0
1.00931,-0.784248,0
1.00208,0.0673502,0
0.626149,0.941158,0
2.07767,1.16823,0
2.34908,-1.68453,0
3.16473,2.5672,0
1.05226,-0.552226,0
1.16822,0.191205,0
-0.769413,0.540844,0
-0.417457,1.68812,0
0.398836,2.91159,0
1.63894,0.354915,0
1.89005,0.382803,0
0.948215,2.2173,0
0.961035,1.24672,0
1.67396,0.918743,0
0.904153,0.502809,0
1.47997,-1.17965,0
0.648671,0.924179,0
1.83055,1.10023,0
2.18644,0.9481,0
0.234295,0.732945,0
2.14131,2.0013,0
0.283713,1.39924,0
2.8966,2.21222,0
-0.705536,-0.355822,0
1.5465,0.403533,0
1.92764,-0.0978284,0
1.69681,2.89344,0
0.986695,1.67702,0
2.00243,-0.743773,0
0.346159,2.78584,0
1.43394,0.232584,0
0.633934,-0.0277044,0
-0.160125,1.0203,0
1.56693,1.41673,0
0.814295,0.882906,0
0.899201,1.11157,0
0.768643,2.08638,0
-0.129078,0.858907,0
1.33535,0.928988,0
-1.39326,2.26416,0
0.258736,0.901517,0
1.25362,0.220489,0
0.952789,-0.0548767,0
-1.52653,-0.827293,0
1.50126,0.367273,0
1.32195,-0.00270927,0
0.220635,2.10339,0
1.47057,-0.0572702,0
1.1584,2.76271,0
0.185515,2.68781,0
1.33646,2.16162,0
1.32651,2.67193,0
-0.839401,1.18584,0
0.299389,1.41977,0
0.125201,1.4881,0
-0.372077,2.00363,0
2.08734,0.469093,0
1.95576,0.0133274,0
2.32134,0.921475,0
-0.805976,-0.964285,0
1.62546,2.35503,0
0.184419,0.36949,0
1.31534,1.15805,0
-0.688755,2.58197,0
-0.999556,0.589312,0
-0.902725,-1.44422,0
-0.332238,1.12943,0
2.28518,-0.191415,0
-0.0368853,2.18089,0
0.562339,0.188983,0
0.275867,1.57405,0
1.35548,2.3147,0
1.06043,2.52631,0
0.256529,0.903978,0
0.993293,0.270944,0
1.14094,1.19634,0
1.09799,1.29907,0
0.260577,-0.81746,0
-0.083535,3.09966,0
0.0986465,0.79301,0
2.80125,-0.0962328,0
1.21229,2.27887,0
0.858133,0.845629,0
2.06885,2.4775,0
1.52869,1.25082,0
0.0277801,0.770946,0
1.19729,1.31091,0
-0.68932,0.20327,0
0.147772,-0.550541,0
0.942953,2.27177,0
1.66447,0.738982,0
0.915547,0.544974,0
2.42355,1.09498,0
-0.848442,-0.953513,0
0.723943,0.530934,0
1.19834,1.88629,0
0.436744,-1.07325,0
1.67926,1.60019,0
2.1291,1.77155,0
1.3592,0.937125,0
1.05367,1.08986,0
1.52292,0.302831,0
1.53893,1.05603,0
2.66129,0.172717,0
0.41918,-0.482588,0
2.75644,1.28732,0
-0.171041,0.999252,0
1.568,2.57146,0
0.887172,0.500683,0
1.37871,1.41214,0
1.54168,1.3496,0
1.19501,1.33691,0
1.95048,0.974489,0
0.0134003,2.65427,0
0.63158,0.370615,0
-0.36908,0.645493,0
1.52466,2.25148,0
1.64256,0.499606,0
-0.200246,1.63179,0
0.832075,0.333739,0
1.59306,1.06838,0
0.949423,1.71616,0
-0.316726,1.22922,0
1.65954,0.387768,0
0.807035,0.507584,0
0.0808358,1.83388,0
2.71549,1.19567,0
1.63635,0.961605,0
1.31301,0.474899,0
0.649264,3.804,0
0.0626325,2.31368,0
-0.412516,0.647439,0
2.22497,1.41609,0
0.987201,2.5891,0
-0.216435,1.13384,0
0.332819,3.203,0
0.643895,3.1763,0
0.182724,0.422432,0
2.10341,1.03596,0
0.669917,0.20256,0
0.908433,0.850695,0
1.25115,0.284373,0
0.72017,1.05487,0
1.39818,2.56541,0
1.1271,0.721995,0
0.862157,0.657069,0
2.55644,1.19865,0
0.355867,3.61126,0
-0.000380039,-0.306345,0
1.07187,2.39321,0
0.885242,0.0366254,0
-0.160107,0.111464,0
2.57473,2.42847,0
0.810796,2.10357,0
1.2412,0.456135,0
1.16592,1.07522,0
3.03198,1.18272,0
0.221417,-1.19844,0
1.37407,2.44706,0
0.186303,-0.882301,0
0.735728,1.57516,0
1.81807,0.904712,0
1.52644,0.681746,0
2.48116,0.436436,0
0.484431,1.21053,0
-1.4214,1.5853,0
2.12754,1.65547,0
2.10237,0.688826,0
0.00570065,0.0587319,0
0.42629,-0.229254,0
1.11415,0.679669,0
1.35713,0.409778,0
0.321512,-0.71527,0
1.57326,-0.186041,0
2.53076,1.35007,0
2.30798,2.25012,0
2.20776,0.661209,0
0.162412,0.908417,0
0.774583,2.05047,0
0.424039,0.649563,0
-0.483052,0.304904,0
3.50351,2.46011,0
0.770904,1.63964,0
1.5573,0.969412,0
0.0260178,0.690223,0
-0.465245,0.540683,0
1.56001,2.12088,0
-0.0219722,2.10233,0
2.5577,0.141547,0
0.0295861,0.128398,0
-1.36574,1.53587,0
1.17007,1.43307,0
1.38487,1.3216,0
0.470325,0.217776,0
-0.371395,0.730384,0
-0.25048,-1.51075,0
-1.01489,-0.792127,0
0.737113,0.346045,0
-0.289075,1.72705,0
0.653118,0.831512,0
-0.589234,0.719291,0
0.723682,1.9816,0
0.271349,0.55688,0
2.76284,0.752149,0
1.46635,0.439921,0
0.499795,0.314584,0
0.735402,1.19651,0
0.701591,0.827728,0
1.27034,1.81635,0
1.28443,0.585637,0
-0.710622,0.512071,0
0.293964,0.760035,0
0.42397,-0.351555,0
2.56376,-0.250154,0
2.07141,-0.901344,0
1.95764,0.606968,0
1.18076,2.55868,0
0.844803,2.48447,0
0.857524,0.797797,0
1.51413,1.35494,0
0.667926,-0.0958968,0
-0.404245,0.924225,0
1.49432,3.63773,0
1.49367,0.217618,0
1.1082,2.32469,0
1.16554,0.493917,0
1.21816,0.0542592,0
2.2267,1.07107,0
-0.132615,2.29378,0
1.86536,-1.00437,0
1.1713,2.52119,0
0.363145,3.12486,0
3.13204,0.138524,0
1.82066,0.993819,0
-0.0370729,0.354365,0
2.70406,-0.0849626,0
1.44019,0.514373,0
1.35253,1.01239,0
0.867673,1.34268,0
1.34279,1.39299,0
2.51977,0.730523,0
1.7205,0.753911,0
1.41532,2.56161,0
-0.969652,-0.711432,0
0.121653,1.70791,0
1.33632,2.11891,0
-0.319806,1.10183,0
-0.573768,-0.101823,0
2.18153,1.59014,0
0.436363,1.44898,0
-0.245199,0.935202,0
-1.10159,0.948588,0
0.53209,-0.506882,0
1.90951,0.831593,0
0.620085,0.609284,0
-0.564118,-0.503192,0
1.61176,3.7106,0
0.393281,-1.12937,0
1.37826,-0.581833,0
0.227574,1.63411,0
-0.101768,1.1002,0
-0.571627,1.32879,0
1.18303,0.73529,0
1.23025,2.52692,0
2.21633,0.775326,0
2.7479,2.45723,0
-1.57694,1.01786,0
2.05819,2.85825,0
1.15902,0.13412,0
0.736438,2.5321,0
-0.772277,0.64816,0
0.858886,-0.936944,0
1.99336,2.50803,0
0.0243061,0.293965,0
0.678526,2.07399,0
1.7397,0.255613,0
0.727189,1.41646,0
1.74288,3.01973,0
0.711376,0.00308752,0
-0.559857,0.972615,0
0.00698763,0.0956201,0
0.410482,1.40839,0
1.51056,2.45544,0
0.120165,2.95712,0
1.21599,3.15931,0
2.20925,-0.339022,0
2.7571,0.152815,0
1.07468,1.52071,0
0.542313,2.20384,0
0.717887,-0.616492,0
0.80069,1.1122,0
0.0193216,0.299867,0
0.299402,0.251344,0
1.40879,1.00157,0
1.01317,-0.03802,0
0.757331,0.604487,0
1.73675,1.36481,0
2.46698,0.351626,0
-0.130477,2.28182,0
-0.773004,2.54385,0
1.47043,1.38298,0
0.197063,2.53947,0
1.47293,1.73075,0
1.33173,-0.208079,0
0.828738,0.311191,0
0.70212,1.6925,0
-0.292533,1.3373,0
0.0950795,1.91751,0
0.210225,3.29129,0
0.187201,2.73874,0
2.96611,-0.365453,0
0.737375,0.959887,0
2.33228,0.567993,0
-0.116596,1.04901,0
0.775795,0.629703,0
0.520532,1.86744,0
-0.525926,0.369851,0
2.27122,2.20179,0
0.994211,1.11826,0
1.67759,2.92865,0
3.13894,2.44301,0
1.47253,1.698,0
0.369678,0.0997201,0
0.600868,2.82755,0
-0.0974811,0.848371,0
1.02637,0.767226,0
0.493686,2.14976,0
0.31636,1.30042,0
2.43887,-0.260133,0
0.458539,0.768524,0
0.552322,1.05126,0
-0.72262,1.81274,0
0.79776,1.28598,0
2.57941,0.524972,0
0.568365,0.625669,0
0.0989984,0.152205,0
0.787207,-0.941671,0
-0.0421299,-0.810906,0
-1.24821,1.34582,0
2.50169,0.819131,0
-0.339719,0.695661,0
1.76818,0.481211,0
1.40558,1.58584,0
0.929737,0.387019,0
1.47051,1.08853,0
0.644835,0.61335,0
0.0507243,2.7489,0
0.862077,2.28411,0
0.856664,1.03611,0
2.23578,0.51392,0
-0.0883765,1.24222,0
1.93088,0.567671,0
1.59401,2.38014,0
2.66611,-1.20218,0
0.945734,2.45872,0
3.68772,0.737186,0
0.996749,3.57968,0
2.71731,-0.114766,0
1.52554,1.7262,0
1.2018,-0.15725,0
0.994813,0.54142,0
1.41474,1.01076,0
1.63618,2.20303,0
1.23596,1.17305,0
0.235067,2.30783,0
0.0845904,0.676266,0
0.510323,2.5855,0
1.20821,1.07625,0
2.61224,1.28232,0
0.32334,0.503475,0
0.658071,1.29259,0
1.34093,1.82486,0
1.6034,-0.215067,0
1.30122,1.797,0
2.46123,1.21442,0
1.4302,0.148233,0
0.384551,1.88,0
1.1128,2.85181,0
1.68977,3.08371,0
1.91623,2.14839,0
2.16193,2.6728,0
-0.159132,-0.663356,0
-0.330539,1.25588,0
1.998,-0.626969,0
0.247312,-0.366382,0
0.872633,-0.594059,0
0.288754,1.44355,0
0.33411,1.76298,0
1.092,0.616009,0
0.0107806,-0.239036,0
-0.14683,1.42171,0
0.376399,1.29488,0
-0.360574,2.16618,0
0.820696,1.61486,0
1.68485,2.18172,0
0.525657,1.77059,0
0.683973,1.73238,0
0.112077,1.54662,0
-0.0580087,0.64232,0
2.4184,1.89808,0
1.34848,2.02674,0
0.636938,1.90964,0
1.09195,1.29684,0
0.855857,0.746852,0
2.15177,-0.707556,0
1.58674,0.833958,0
0.603156,1.08072,0
0.15172,0.557782,0
-1.71035,-0.0238512,0
-0.259091,1.50911,0
-0.0935065,0.527624,0
2.26774,0.192784,0
0.712325,-1.39573,0
-0.53925,0.0407996,0
-0.921309,1.99455,0
0.948517,1.56842,0
0.468225,1.9539,0
-0.329955,-0.0350461,0
-1.24306,-0.305647,0
1.39553,1.86795,0
0.950743,0.00827366,0
-0.581082,0.890549,0
0.520903,1.28477,0
2.55745,2.85401,0
1.4752,0.982676,0
-0.371996,-1.32859,0
-0.0709517,-1.08072,0
2.16866,-0.313597,0
-0.0374663,1.36635,0
-0.816176,1.72794,0
0.977561,0.833076,0
0.753467,0.085217,0
-1.02436,0.981398,0
0.718428,-0.58134,0
0.974599,1.96573,0
1.3562,0.0116934,0
0.122054,0.714334,0
2.92037,-0.746044,0
1.47826,1.15532,0
-0.198391,-0.900532,0
1.92338,-0.302217,0
0.248408,1.99093,0
0.0407467,2.499,0
1.67413,1.34758,0
0.205409,1.60203,0
1.65311,-0.569761,0
2.46404,0.120777,0
0.535483,0.0458015,0
1.41491,2.14503,0
1.7231,2.21624,0
1.50569,3.45903,0
0.872911,1.59904,0
0.0828879,0.241278,0
2.15256,1.37672,0
0.521913,0.152954,0
0.882994,1.92451,0
0.769186,-0.169965,0
0.227852,1.91671,0
0.680017,1.68649,0
2.26501,-0.748491,0
-0.102866,1.18004,0
2.18881,-0.311177,0
2.02513,-0.381226,0
1.89255,0.99299,0
1.66864,-0.96013,0
-0.119344,0.610406,0
0.594064,0.749012,0
-0.794479,1.40996,0
0.269864,1.4668,0
2.71751,0.376226,0
0.991608,0.587354,0
0.758214,0.442611,0
-1.25663,0.0891667,0
1.13895,0.553566,0
1.91256,0.312483,0
0.676252,1.85513,0
0.614548,-0.668971,0
-1.09409,1.9196,0
1.71105,0.682837,0
0.510615,1.89785,0
-0.0934503,-1.33442,0
0.663364,1.20572,0
0.675989,3.06488,0
1.07909,1.22065,0
0.428336,2.85261,0
0.523171,0.653542,0
1.49885,0.984601,0
0.0718827,0.799069,0
2.65332,0.90896,0
0.758354,2.06243,0
0.116108,1.77491,0
2.10001,2.06265,0
0.534436,1.38288,0
0.863,0.037802,0
2.01696,1.72867,0
2.01971,0.897352,0
1.20865,1.49164,0
1.11925,-0.0503958,0
2.04673,2.56017,0
-0.802503,2.0536,0
-0.214299,0.875234,0
2.13069,0.532142,0
0.055896,1.0784,0
1.8326,0.148319,0
0.426164,-0.0070653,0
-0.317746,-0.361857,0
1.62633,2.53802,0
2.14909,1.11048,0
1.59877,0.441161,0
1.35279,0.238736,0
1.91342,1.30973,0
0.433045,1.26682,0
1.25447,0.581385,0
-2.01676,0.303872,0
0.352126,2.17905,0
2.02536,2.1735,0
0.585002,1.32406,0
1.4002,0.624794,0
2.45509,0.648583,0
1.52606,1.24909,0
1.38005,2.47077,0
-0.326006,0.405509,0
-0.251775,2.29617,0
0.835352,-0.510985,0
-0.739644,1.48583,0
1.45863,0.759324,0
0.760009,3.12353,0
0.835757,1.60091,0
0.29208,1.45745,0
1.54182,1.82025,0
0.777422,2.14795,0
1.73161,-0.461493,0
0.612897,0.911045,0
1.11191,1.24547,0
0.557501,0.756631,0
2.16339,0.0413763,0
1.99593,2.31278,0
0.63594,0.0505626,0
-0.192283,1.63341,0
1.40832,0.249101,0
2.0129,0.34878,0
2.55998,0.834061,0
2.54064,0.024348,0
1.98362,1.87543,0
2.4891,0.707392,0
1.38548,1.86681,0
2.46408,0.206228,0
-0.152316,0.53592,0
-1.0747,0.103139,0
0.414038,1.27817,0
2.07361,1.05407,0
0.288572,-1.20552,0
1.61796,0.488831,0
2.2064,1.04168,0
2.74918,2.39209,0
-0.345352,0.447178,0
0.184892,1.8402,0
-0.663665,0.546693,0
0.120917,0.654049,0
-0.87325,0.998286,0
1.90373,0.35168,0
0.201254,-0.208662,0
1.4615,1.39585,0
2.08866,2.47014,0
0.549177,0.977229,0
-0.125517,1.49328,0
0.318993,0.864543,0
0.0393942,-0.0817325,0
2.10938,1.23071,0
0.863831,2.77588,0
-0.70838,1.6188,0
1.75244,-0.456758,0
-1.33079,1.73047,0
0.382803,1.37908,0
1.78465,-1.51388,0
3.0392,1.72085,0
0.308999,0.224631,0
0.32378,1.0752,0
0.985968,1.87685,0
0.648589,0.729014,0
-0.278967,0.448427,0
2.53926,1.06344,0
1.52346,0.876476,0
2.158,0.370467,0
0.602122,1.19993,0
1.93231,1.24611,0
-0.0849879,1.08652,0
-0.227802,-0.403568,0
1.27519,1.06214,0
1.06283,0.489704,0
1.08176,0.959896,0
0.518085,1.68925,0
-1.0542,0.723902,0
0.778317,0.687002,0
0.99934,2.55513,0
1.70469,-1.65479,0
2.67263,1.85721,0
-0.0987481,1.20518,0
0.171658,0.373614,0
0.277811,0.728409,0
-0.811265,0.642546,0
1.91075,-0.10446,0
0.277676,-0.0196098,0
0.154516,-0.0383953,0
1.2066,3.92312,0
0.924053,0.970102,0
0.570226,-1.88925,0
2.10295,0.943913,0
0.552726,0.28455,0
-0.134852,1.22279,0
1.34263,2.11955,0
1.94231,1.47568,0
1.85205,0.752655,0
-0.597301,-0.537239,0
1.6898,0.984856,0
1.45786,0.515735,0
1.47766,2.23551,0
-0.954339,0.839959,0
0.761694,1.45315,0
0.912546,-1.07732,0
1.75432,1.95116,0
0.924866,2.12158,0
0.768908,0.392772,0
1.55641,0.117497,0
1.67347,1.78189,0
-0.371565,2.10065,0
0.163388,1.55369,0
0.126811,0.338237,0
0.88521,0.0655146,0
0.808011,0.560767,0
1.79631,1.23774,0
1.21772,-0.322639,0
1.04593,0.399387,0
1.10366,-0.658383,0
0.47517,2.01119,0
2.13359,2.627,0
0.817017,2.48885,0
-1.30239,1.14316,0
1.88263,1.15989,0
1.47004,-0.459848,0
1.05395,2.16782,0
1.57431,1.29832,0
0.00821996,2.07298,0
2.68117,0.277066,0
1.47549,1.34555,0
0.362453,0.299247,0
1.30865,2.15396,0
1.57807,-0.310339,0
3.65565,1.96435,0
2.12795,0.427924,0
1.49532,-1.34815,0
2.1932,2.81877,0
0.663477,1.59242,0
1.54206,2.19182,0
1.54113,1.73063,0
1.99141,1.40381,0
1.11485,-0.174534,0
0.33055,-0.248527,0
1.34527,-0.486657,0
-0.42194,2.96256,0
1.89491,-0.416149,0
1.76721,-0.271002,0
1.08528,-0.48458,0
2.06281,0.290555,0
1.54993,-0.789109,0
1.44464,0.209301,0
0.524334,1.06497,0
1.70992,1.70546,0
-0.393298,2.57763,0
0.853169,1.74283,0
1.71998,1.72112,0
0.0522878,0.544394,0
-0.0510783,0.810568,0
1.7793,1.80436,0
2.55565,0.326942,0
1.50266,2.2662,0
1.22114,-0.281633,0
0.610506,0.765655,0
-0.24403,0.318601,0
1.02863,0.837248,0
3.12741,1.71221,0
1.85593,0.802314,0
0.831357,0.592121,0
2.13489,0.153947,0
0.680962,1.42632,0
3.23763,0.603089,0
-0.220384,2.51608,0
0.580665,-0.686473,0
-0.279256,1.1419,0
4.31887,0.26344,0
1.34431,2.53933,0
1.09105,0.907213,0
0.0304699,0.763407,0
1.0206,0.571677,0
1.37044,1.40122,0
0.178758,1.11366,0
0.14817,0.508706,0
0.859443,1.8352,0
0.852752,0.710808,0
-0.130203,2.58991,0
1.30799,0.438711,0
1.44382,0.00697345,0
0.566715,2.13251,0
1.28797,1.59025,0
0.159319,-0.125561,0
1.48122,0.0283437,0
-1.04778,-0.264861,0
-0.159879,1.06959,0
1.92561,1.44645,0
1.55815,3.02051,0
1.14271,3.33332,0
-0.116821,1.66496,0
1.57253,1.19791,0
1.37865,-0.375393,0
2.06086,0.804165,0
0.213282,1.03559,0
3.17774,-0.210945,0
0.0404596,-0.284844,0
-0.237423,2.33773,0
1.03258,0.648948,0
0.954903,1.47769,0
0.679879,-0.880264,0
1.47724,-0.105677,0
2.3057,1.28867,0
2.1495,0.623355,0
2.49117,1.23834,0
-0.311508,2.37395,0
1.38369,0.945405,0
-0.211431,1.25148,0
2.04341,1.02414,0
1.53497,0.601295,0
-0.169845,0.659015,0
0.0275369,2.3186,0
2.65176,0.751585,0
-0.154727,1.19248,0
1.24686,-0.945096,0
-2.14627,1.06349,0
2.38774,1.71017,0
0.357255,1.18414,0
1.7909,0.559252,0
0.691973,0.276024,0
-0.166782,2.03612,0
1.78168,0.401481,0
0.979504,2.34167,0
1.82219,0.592862,0
2.30148,1.4933,0
0.570799,1.40695,0
3.05168,0.0500666,0
0.859588,0.187135,0
1.42195,1.49021,0
1.50268,1.17042,0
0.30778,0.561053,0
2.56227,0.630848,0
1.57739,1.08523,0
2.81966,0.541984,0
-1.01854,2.13317,0
1.52056,0.370309,0
-0.268301,1.20506,0
0.224962,0.682255,0
0.919306,0.71211,0
0.985418,1.17488,0
0.923903,2.00385,0
0.239777,0.842937,0
0.761391,2.12498,0
2.38444,-0.434287,0
1.00595,2.56234,0
1.75839,-0.314894,0
-0.341052,1.43973,0
0.897954,2.35762,0
-0.210243,2.55194,0
-1.29616,0.914778,0
2.27646,-1.66764,0
0.436143,2.06039,0
-0.47769,-0.701422,0
1.33201,2.16402,0
0.275663,0.213948,0
0.222251,1.63908,0
0.751857,2.25134,0
-0.0374607,0.943731,0
0.545271,1.09332,0
-0.677583,0.344635,0
-0.208646,1.75602,0
1.2218,0.858376,0
-1.05049,-0.191973,0
1.3682,0.249316,0
0.949359,0.636305,0
-1.5145,1.76968,0
2.27163,2.16909,0
1.35895,1.53879,0
0.428702,2.5028,0
2.61009,0.325546,0
1.79589,-0.395963,0
1.22616,1.57789,0
1.26589,1.57031,0
2.41264,2.80948,0
0.0625141,0.946876,0
0.107361,-0.145134,0
1.01954,1.17078,0
1.45612,0.793175,0
1.84563,0.619713,0
0.407714,1.10962,0
0.372589,0.799588,0
0.116541,1.85172,0
0.897271,1.21367,0
1.35788,1.88804,0
1.2396,2.41489,0
2.11648,1.30354,0
1.15231,1.53993,0
0.220842,0.95918,0
1.30509,0.929195,0
2.66674,1.21576,0
-0.0515014,2.54705,0
1.67259,0.503391,0
1.67682,1.5099,0
1.94717,1.16312,0
1.70119,0.0182144,0
1.58196,0.79751,0
0.135015,0.95687,0
0.555415,1.62027,0
1.01505,1.21756,0
0.795057,1.73032,0
1.66992,-0.131463,0
0.0453736,1.49488,0
1.23283,-0.167436,0
1.54343,0.999387,0
0.12192,1.407,0
1.17715,0.648938,0
1.18036,-0.221434,0
2.41282,1.74343,0
1.65186,1.16576,0
1.54975,0.344327,0
0.636173,-0.868389,0
0.684128,1.33353,0
0.546485,1.54651,0
0.369039,0.834682,0
1.04643,-0.30906,0
0.836738,1.63071,0
0.743101,-0.54224,0
1.44992,0.517914,0
0.44981,1.90127,0
0.951359,1.84216,0
0.213593,-0.113984,0
0.760008,1.1676,0
1.34046,-0.720186,0
1.62792,2.32815,0
0.313404,1.33555,0
-0.0282986,1.36196,0
2.11047,1.11249,0
1.06892,0.458992,0
0.895367,3.19154,0
0.820486,0.851086,0
2.40791,1.06345,0
1.37286,0.33359,0
1.59466,1.71654,0
1.58867,0.710952,0
0.15835,1.05573,0
0.339076,0.334024,0
2.36329,0.330543,0
0.500162,0.663424,0
-0.134755,0.013167,0
0.748265,-0.0177186,0
1.30816,0.771298,0
2.69768,2.14797,0
-0.683708,-0.00358295,0
0.48867,-0.448966,0
2.88964,0.909061,0
1.7394,1.74882,0
1.34955,1.00137,0
0.824619,1.09568,0
1.20699,0.828472,0
0.947995,-0.311653,0
1.65117,1.56833,0
0.97494,1.91185,0
0.296654,1.32881,0
-1.01789,0.266648,0
0.759878,1.14976,0
1.66404,2.03614,0
-0.609796,0.685715,0
1.09665,1.7228,0
-1.27541,2.50019,0
-1.86535,1.011,0
-0.133574,0.0408761,0
1.87573,-0.114615,0
0.495618,0.416809,0
0.93829,0.537731,0
1.10955,1.71072,0
1.23465,1.62998,0
0.29562,2.41239,0
1.18856,0.538832,0
1.05202,1.78508,0
1.03388,0.131661,0
1.91911,-0.442444,0
0.896016,1.8724,0
1.30937,-0.00890124,0
0.619357,1.38122,0
-0.580989,1.91568,0
1.63043,0.577597,0
1.16848,2.42743,0
0.38573,0.797141,0
2.25446,1.64726,0
-0.706773,0.388836,0
1.63499,2.90368,0
0.372378,0.503378,0
2.08108,1.88102,0
0.310982,0.497991,0
-0.331075,0.592752,0
-0.297069,2.13742,0
0.803484,1.46999,0
2.45235,0.95405,0
1.26582,0.600288,0
0.192127,1.24418,0
-0.389745,2.3938,0
-1.01451,-0.50199,0
0.582458,0.788645,0
2.30848,2.5659,0
1.734,1.39134,0
0.969984,0.475083,0
2.53015,-0.122774,0
-0.578211,1.91762,0
0.95125,0.208779,0
2.67756,1.56778,0
1.24091,0.48265,0
0.796737,0.730201,0
1.09788,-0.426531,0
-0.612099,1.78835,0
0.972418,1.87618,0
-0.531649,0.69257,0
1.31414,0.351776,0
0.77909,0.79181,0
0.645737,-0.32063,0
0.818214,0.69087,0
1.12846,0.28268,0
2.96018,1.43332,0
1.44451,0.898637,0
0.216588,1.31822,0
0.740566,-0.997456,0
1.03711,0.236604,0
0.482034,2.96392,0
1.66583,1.15187,0
1.85742,-0.0685867,0
0.56501,1.93679,0
0.722742,0.944861,0
2.06771,1.89141,0
1.30113,1.13532,0
-0.931247,1.92615,0
0.693686,0.0719541,0
1.1518,1.9165,0
0.594399,0.550221,0
1.18778,1.07567,0
1.08611,0.954513,0
1.7293,-0.529081,0
0.127248,1.28138,0
1.44788,1.85349,0
-0.474342,2.05954,0
2.28335,-1.19109,0
1.27611,1.6098,0
0.498808,1.05203,0
1.41647,1.72312,0
0.21433,2.62091,0
0.192,0.270134,0
1.45229,-0.155555,0
1.61066,1.16937,0
1.97584,0.856484,0
2.04632,0.671751,0
0.22175,-1.40417,0
1.377,0.568656,0
0.321336,2.02505,0
-0.14988,0.372834,0
0.497322,0.00765753,0
1.08774,0.44287,0
1.88149,0.135141,0
-0.268859,0.388265,0
0.799635,-0.211022,0
1.62495,0.152393,0
1.33322,1.25705,0
-0.342172,1.01944,0
2.98494,0.325662,0
1.34064,1.46888,0
1.16129,0.780332,0
0.573374,0.871022,0
0.689593,1.74765,0
-0.929438,1.76983,0
0.305699,1.82692,0
1.83584,0.063476,0
0.649474,1.27375,0
1.77321,1.87424,0
0.995146,2.09146,0
1.47296,0.351883,0
-0.988451,1.23041,0
1.19169,0.347395,0
0.833934,2.5358,0
0.585775,1.36825,0
3.10066,0.949956,0
0.800969,1.65475,0
0.72531,0.489531,0
-0.0468267,0.519008,0
1.77353,0.5656,0
